,cumsumduration,cumsumwinner,cumsum_hitsTotal,cumsum_hitsSuccessful,cumsum_takedownTotal,cumsum_takedownSuccessful,cumsum_submissionAttempts,cumsum_takeovers,cumsum_accentedHitsTotal,cumsum_accentedHitsSuccessful,cumsum_knockdowns,cumsum_protectionPassage,cumsum_hitsHeadTotal,cumsum_hitsHeadSuccessful,cumsum_hitsBodyTotal,cumsum_hitsBodySuccessful,cumsum_hitsLegsTotal,cumsum_hitsLegsSuccessful,cumsum_accentedHitsPositionDistanceTotal,cumsum_accentedHitsPositionDistanceSuccessful,cumsum_accentedHitsPositionClinchTotal,cumsum_accentedHitsPositionClinchSuccessful,cumsum_accentedHitsPositionParterTotal,cumsum_accentedHitsPositionParterSuccessful,cumsumwinMethods_[DEC],cumsumwinMethods_[DQ],cumsumwinMethods_[KO],cumsumwinMethods_[SUB],eventDate.date,fighterId,duration,winner,fighter_nbr,count_of_fights,fighterName
6321,2263.0,7,319.0,164.0,6.0,2.0,4.0,0.0,285.0,133.0,0.0,2.0,217.0,92.0,39.0,21.0,29.0,20.0,255.0,111.0,26.0,20.0,4.0,2.0,4,0,3,3,2019-11-16 00:00:00,13,82.0,False,1,10,Warlley Alves
6810,2345.0,7,327.0,165.0,7.0,3.0,4.0,0.0,293.0,134.0,0.0,2.0,224.0,92.0,39.0,21.0,30.0,21.0,263.0,112.0,26.0,20.0,4.0,2.0,4,0,3,4,2021-01-20 00:00:00,13,155.0,True,1,11,Warlley Alves
5584,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2018-06-23 00:00:00,14,285.0,False,1,0,Hector Aldana
5773,285.0,0,44.0,20.0,0.0,0.0,0.0,0.0,44.0,20.0,0.0,0.0,25.0,6.0,4.0,3.0,15.0,11.0,44.0,20.0,0.0,0.0,0.0,0.0,0,0,1,0,2018-11-17 00:00:00,14,300.0,False,1,1,Hector Aldana
6257,585.0,0,87.0,33.0,0.0,0.0,0.0,0.0,87.0,33.0,0.0,0.0,60.0,14.0,10.0,7.0,17.0,12.0,86.0,33.0,1.0,0.0,0.0,0.0,1,0,1,0,2019-10-12 00:00:00,14,152.0,False,1,2,Hector Aldana
4920,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2016-12-18 00:00:00,15,300.0,False,1,0,Irene Aldana
5031,300.0,0,75.0,38.0,1.0,1.0,0.0,0.0,75.0,38.0,0.0,0.0,65.0,30.0,3.0,3.0,7.0,5.0,65.0,32.0,7.0,5.0,3.0,1.0,1,0,0,0,2017-04-08 00:00:00,15,300.0,False,1,1,Irene Aldana
5386,600.0,0,169.0,77.0,1.0,1.0,0.0,0.0,169.0,77.0,0.0,0.0,138.0,54.0,12.0,8.0,19.0,15.0,152.0,68.0,14.0,8.0,3.0,1.0,2,0,0,0,2018-01-14 00:00:00,15,300.0,True,1,2,Irene Aldana
5688,900.0,1,245.0,113.0,1.0,1.0,0.0,2.0,239.0,107.0,0.0,2.0,201.0,79.0,18.0,13.0,20.0,15.0,216.0,92.0,14.0,8.0,9.0,7.0,3,0,0,0,2018-09-08 00:00:00,15,300.0,True,1,3,Irene Aldana
6028,1200.0,2,347.0,169.0,1.0,1.0,0.0,2.0,341.0,163.0,0.0,2.0,276.0,120.0,29.0,17.0,36.0,26.0,312.0,144.0,20.0,12.0,9.0,7.0,4,0,0,0,2019-05-11 00:00:00,15,204.0,True,1,4,Irene Aldana
6126,1404.0,3,417.0,200.0,1.0,1.0,1.0,2.0,411.0,194.0,0.0,3.0,339.0,146.0,35.0,21.0,37.0,27.0,381.0,175.0,20.0,12.0,10.0,7.0,4,0,0,1,2019-07-21 04:00:00,15,300.0,False,1,5,Irene Aldana
6216,1704.0,3,440.0,212.0,1.0,1.0,1.0,2.0,428.0,200.0,0.0,3.0,351.0,150.0,39.0,22.0,38.0,28.0,398.0,181.0,20.0,12.0,10.0,7.0,5,0,0,1,2019-09-21 00:00:00,15,300.0,True,1,6,Irene Aldana
6337,2004.0,4,548.0,257.0,1.0,1.0,1.0,2.0,536.0,245.0,0.0,3.0,438.0,176.0,49.0,30.0,49.0,39.0,506.0,226.0,20.0,12.0,10.0,7.0,6,0,0,1,2019-12-14 00:00:00,15,291.0,True,1,7,Irene Aldana
6685,2295.0,5,619.0,283.0,1.0,1.0,1.0,2.0,607.0,271.0,0.0,3.0,490.0,189.0,62.0,37.0,55.0,45.0,575.0,250.0,20.0,12.0,12.0,9.0,6,0,1,1,2020-10-03 00:00:00,15,300.0,False,1,8,Irene Aldana
4012,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2015-01-25 00:00:00,16,162.0,False,1,0,Sultan Aliev
4923,162.0,0,14.0,8.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,11.0,5.0,3.0,3.0,0.0,0.0,11.0,6.0,3.0,2.0,0.0,0.0,0,0,1,0,2016-12-18 00:00:00,16,300.0,True,1,1,Sultan Aliev
5524,462.0,1,65.0,53.0,1.0,0.0,0.0,1.0,21.0,12.0,0.0,2.0,18.0,9.0,3.0,3.0,0.0,0.0,12.0,6.0,4.0,2.0,5.0,4.0,1,0,1,0,2018-05-12 00:00:00,16,300.0,False,2,2,Sultan Aliev
5994,762.0,1,77.0,58.0,2.0,0.0,0.0,1.0,32.0,16.0,0.0,2.0,27.0,12.0,5.0,4.0,0.0,0.0,21.0,9.0,6.0,3.0,5.0,4.0,1,0,2,0,2019-04-20 00:00:00,16,300.0,True,1,3,Sultan Aliev
4204,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2015-06-20 00:00:00,17,101.0,True,1,0,Arnold Allen
4518,101.0,1,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2016-02-27 00:00:00,17,300.0,True,1,1,Arnold Allen
5012,401.0,2,33.0,16.0,1.0,1.0,1.0,0.0,27.0,11.0,0.0,0.0,25.0,10.0,2.0,1.0,0.0,0.0,20.0,6.0,6.0,4.0,1.0,1.0,1,0,0,1,2017-03-18 00:00:00,17,300.0,True,1,2,Arnold Allen
5544,701.0,3,64.0,32.0,5.0,3.0,1.0,0.0,55.0,25.0,0.0,3.0,52.0,24.0,3.0,1.0,0.0,0.0,42.0,16.0,9.0,5.0,4.0,4.0,2,0,0,1,2018-05-27 00:00:00,17,161.0,True,1,3,Arnold Allen
5944,862.0,4,70.0,34.0,5.0,3.0,2.0,0.0,61.0,27.0,0.0,3.0,58.0,26.0,3.0,1.0,0.0,0.0,48.0,18.0,9.0,5.0,4.0,4.0,2,0,0,2,2019-03-16 00:00:00,17,300.0,True,1,4,Arnold Allen
6099,1162.0,5,104.0,47.0,5.0,3.0,2.0,0.0,95.0,40.0,0.0,3.0,87.0,34.0,8.0,6.0,0.0,0.0,82.0,31.0,9.0,5.0,4.0,4.0,3,0,0,2,2019-07-06 00:00:00,17,300.0,True,1,5,Arnold Allen
6379,1462.0,6,154.0,73.0,7.0,4.0,2.0,0.0,144.0,66.0,0.0,3.0,121.0,47.0,13.0,11.0,10.0,8.0,131.0,57.0,9.0,5.0,4.0,4.0,4,0,0,2,2020-01-25 00:00:00,17,300.0,True,1,6,Arnold Allen
1422,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008-03-15 00:00:00,18,407.0,True,1,0,Eddie Alvarez
1466,407.0,1,168.0,98.0,4.0,3.0,0.0,0.0,100.0,40.0,0.0,5.0,93.0,33.0,2.0,2.0,5.0,5.0,29.0,8.0,5.0,1.0,66.0,31.0,0,0,1,0,2008-05-11 00:00:00,18,300.0,True,1,1,Eddie Alvarez
1702,707.0,2,204.0,119.0,7.0,5.0,0.0,0.0,124.0,51.0,0.0,5.0,110.0,38.0,7.0,6.0,7.0,7.0,45.0,15.0,9.0,3.0,70.0,33.0,1,0,1,0,2008-12-31 00:00:00,18,92.0,False,1,2,Eddie Alvarez
3853,799.0,2,211.0,121.0,8.0,6.0,0.0,0.0,131.0,53.0,0.0,5.0,116.0,39.0,8.0,7.0,7.0,7.0,52.0,17.0,9.0,3.0,70.0,33.0,1,0,1,1,2014-09-27 00:00:00,18,300.0,False,1,3,Eddie Alvarez
4188,1099.0,2,262.0,139.0,9.0,6.0,0.0,0.0,170.0,62.0,0.0,5.0,150.0,48.0,12.0,7.0,8.0,7.0,87.0,24.0,13.0,5.0,70.0,33.0,2,0,1,1,2015-06-13 00:00:00,18,300.0,True,1,4,Eddie Alvarez
4462,1399.0,3,297.0,156.0,17.0,8.0,0.0,0.0,200.0,76.0,0.0,5.0,175.0,58.0,15.0,9.0,10.0,9.0,115.0,37.0,15.0,6.0,70.0,33.0,3,0,1,1,2016-01-17 00:00:00,18,300.0,True,1,5,Eddie Alvarez
4657,1699.0,4,352.0,194.0,23.0,11.0,0.0,0.0,236.0,98.0,0.0,6.0,199.0,71.0,24.0,15.0,13.0,12.0,146.0,55.0,16.0,7.0,74.0,36.0,4,0,1,1,2016-07-07 00:00:00,18,229.0,True,1,6,Eddie Alvarez
4828,1928.0,5,435.0,243.0,26.0,12.0,0.0,0.0,314.0,143.0,0.0,6.0,266.0,105.0,32.0,23.0,16.0,15.0,191.0,75.0,46.0,29.0,77.0,39.0,4,0,2,1,2016-11-12 00:00:00,18,184.0,False,1,7,Eddie Alvarez
5336,2112.0,5,452.0,249.0,28.0,12.0,0.0,0.0,326.0,146.0,0.0,6.0,275.0,106.0,35.0,25.0,16.0,15.0,203.0,78.0,46.0,29.0,77.0,39.0,4,0,3,1,2017-12-02 00:00:00,18,239.0,True,1,8,Eddie Alvarez
5640,2351.0,6,539.0,294.0,29.0,13.0,0.0,0.0,405.0,186.0,0.0,6.0,346.0,140.0,43.0,31.0,16.0,15.0,267.0,105.0,58.0,39.0,80.0,42.0,4,0,4,1,2018-07-29 03:00:00,18,245.0,False,1,9,Eddie Alvarez
5911,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2019-02-23 00:00:00,19,300.0,False,1,0,Joel Alvarez
6059,300.0,0,36.0,11.0,0.0,0.0,0.0,0.0,36.0,11.0,0.0,0.0,30.0,6.0,4.0,3.0,2.0,2.0,35.0,10.0,1.0,1.0,0.0,0.0,1,0,0,0,2019-06-01 00:00:00,19,142.0,True,1,1,Joel Alvarez
6567,442.0,1,96.0,55.0,0.0,0.0,0.0,1.0,61.0,24.0,0.0,1.0,51.0,18.0,7.0,4.0,3.0,2.0,45.0,12.0,2.0,2.0,14.0,10.0,1,0,1,0,2020-07-18 00:00:00,19,145.0,True,1,2,Joel Alvarez
6719,587.0,2,133.0,73.0,0.0,0.0,1.0,1.0,98.0,42.0,0.0,1.0,75.0,25.0,11.0,7.0,12.0,10.0,81.0,30.0,3.0,2.0,14.0,10.0,1,0,1,1,2020-10-24 00:00:00,19,180.0,True,1,3,Joel Alvarez
2612,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-08-27 00:00:00,20,300.0,True,1,0,Iuri Alcantara
2768,300.0,1,27.0,20.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,2012-01-14 00:00:00,20,300.0,True,1,1,Iuri Alcantara
2941,600.0,2,88.0,44.0,3.0,3.0,0.0,0.0,60.0,22.0,0.0,4.0,57.0,19.0,3.0,3.0,0.0,0.0,60.0,22.0,0.0,0.0,0.0,0.0,2,0,0,0,2012-06-23 00:00:00,20,300.0,False,1,2,Iuri Alcantara
3247,900.0,2,131.0,64.0,3.0,3.0,0.0,0.0,89.0,30.0,0.0,5.0,83.0,25.0,6.0,5.0,0.0,0.0,83.0,26.0,0.0,0.0,6.0,4.0,3,0,0,0,2013-05-18 00:00:00,20,151.0,True,1,3,Iuri Alcantara
3334,1051.0,3,172.0,87.0,3.0,3.0,0.0,0.0,126.0,49.0,0.0,5.0,117.0,41.0,9.0,8.0,0.0,0.0,111.0,37.0,2.0,2.0,13.0,10.0,3,0,1,0,2013-08-17 00:00:00,20,300.0,False,1,4,Iuri Alcantara
3544,1351.0,3,181.0,89.0,3.0,3.0,0.0,0.0,134.0,50.0,0.0,5.0,122.0,42.0,11.0,8.0,1.0,0.0,119.0,38.0,2.0,2.0,13.0,10.0,4,0,1,0,2014-02-15 00:00:00,20,300.0,True,1,5,Iuri Alcantara
3684,1651.0,4,221.0,114.0,4.0,4.0,0.0,0.0,158.0,63.0,0.0,5.0,142.0,53.0,11.0,8.0,5.0,2.0,132.0,44.0,6.0,4.0,20.0,15.0,5,0,1,0,2014-05-31 00:00:00,20,25.0,True,1,6,Iuri Alcantara
3835,1676.0,5,231.0,119.0,4.0,4.0,0.0,0.0,168.0,68.0,0.0,5.0,150.0,57.0,12.0,9.0,6.0,2.0,138.0,46.0,6.0,4.0,24.0,18.0,5,0,2,0,2014-09-13 00:00:00,20,300.0,True,1,7,Iuri Alcantara
4043,1976.0,6,254.0,137.0,7.0,5.0,0.0,0.0,175.0,71.0,0.0,6.0,155.0,58.0,14.0,11.0,6.0,2.0,143.0,47.0,7.0,5.0,25.0,19.0,6,0,2,0,2015-02-22 00:00:00,20,300.0,False,1,8,Iuri Alcantara
4288,2276.0,6,274.0,151.0,8.0,6.0,0.0,0.0,189.0,79.0,0.0,8.0,167.0,64.0,16.0,13.0,6.0,2.0,155.0,53.0,7.0,5.0,27.0,21.0,7,0,2,0,2015-08-01 00:00:00,20,300.0,True,1,9,Iuri Alcantara
4478,2576.0,7,332.0,185.0,8.0,6.0,0.0,0.0,240.0,107.0,0.0,9.0,211.0,87.0,22.0,17.0,7.0,3.0,182.0,66.0,18.0,11.0,40.0,30.0,8,0,2,0,2016-01-31 00:00:00,20,300.0,False,1,10,Iuri Alcantara
4808,2876.0,7,375.0,206.0,8.0,6.0,0.0,0.0,283.0,128.0,0.0,9.0,240.0,98.0,31.0,23.0,12.0,7.0,224.0,86.0,19.0,12.0,40.0,30.0,9,0,2,0,2016-10-08 00:00:00,20,119.0,True,1,11,Iuri Alcantara
4994,2995.0,8,414.0,232.0,8.0,6.0,2.0,0.0,322.0,154.0,0.0,11.0,273.0,120.0,37.0,27.0,12.0,7.0,245.0,96.0,20.0,13.0,57.0,45.0,9,0,2,1,2017-03-04 00:00:00,20,193.0,True,1,12,Iuri Alcantara
5090,3188.0,9,450.0,244.0,9.0,6.0,3.0,0.0,356.0,164.0,0.0,11.0,300.0,127.0,41.0,27.0,15.0,10.0,278.0,105.0,21.0,14.0,57.0,45.0,9,0,2,2,2017-06-03 00:00:00,20,108.0,False,1,13,Iuri Alcantara
5357,3296.0,9,479.0,256.0,10.0,7.0,3.0,0.0,384.0,176.0,0.0,11.0,321.0,135.0,47.0,31.0,16.0,10.0,304.0,115.0,23.0,16.0,57.0,45.0,9,0,2,3,2017-12-09 00:00:00,20,300.0,False,1,14,Iuri Alcantara
5413,3596.0,9,512.0,264.0,12.0,7.0,3.0,0.0,417.0,184.0,0.0,11.0,345.0,136.0,54.0,36.0,18.0,12.0,337.0,123.0,23.0,16.0,57.0,45.0,10,0,2,3,2018-02-03 00:00:00,20,66.0,True,1,15,Iuri Alcantara
5665,3662.0,10,542.0,281.0,12.0,7.0,3.0,0.0,447.0,201.0,0.0,12.0,371.0,149.0,57.0,39.0,19.0,13.0,354.0,131.0,25.0,17.0,68.0,53.0,10,0,3,3,2018-08-25 00:00:00,20,61.0,False,1,16,Iuri Alcantara
4861,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2016-11-20 05:00:00,21,53.0,True,1,0,Abdul Razak Alhassan
5072,53.0,1,22.0,12.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,16.0,7.0,2.0,2.0,4.0,3.0,0,0,1,0,2017-05-28 00:00:00,21,300.0,False,1,1,Abdul Razak Alhassan
5344,353.0,1,53.0,26.0,0.0,0.0,0.0,1.0,52.0,26.0,0.0,0.0,50.0,26.0,1.0,0.0,1.0,0.0,40.0,16.0,8.0,7.0,4.0,3.0,1,0,1,0,2017-12-02 00:00:00,21,261.0,True,1,2,Abdul Razak Alhassan
5396,614.0,2,123.0,60.0,3.0,1.0,0.0,1.0,113.0,53.0,0.0,0.0,105.0,48.0,3.0,2.0,5.0,3.0,88.0,34.0,21.0,16.0,4.0,3.0,1,0,2,0,2018-01-20 00:00:00,21,227.0,True,1,3,Abdul Razak Alhassan
5682,841.0,3,165.0,80.0,3.0,1.0,0.0,1.0,146.0,66.0,0.0,0.0,134.0,59.0,4.0,2.0,8.0,5.0,116.0,45.0,26.0,18.0,4.0,3.0,1,0,3,0,2018-09-08 00:00:00,21,43.0,True,1,4,Abdul Razak Alhassan
6551,884.0,4,186.0,95.0,3.0,1.0,0.0,1.0,167.0,81.0,0.0,0.0,151.0,70.0,7.0,5.0,9.0,6.0,136.0,59.0,27.0,19.0,4.0,3.0,1,0,4,0,2020-07-15 00:00:00,21,300.0,False,1,5,Abdul Razak Alhassan
6745,1184.0,4,205.0,105.0,7.0,2.0,0.0,1.0,186.0,91.0,0.0,0.0,166.0,77.0,8.0,6.0,12.0,8.0,146.0,64.0,36.0,24.0,4.0,3.0,2,0,4,0,2020-11-14 00:00:00,21,30.0,False,1,6,Abdul Razak Alhassan
3916,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2014-11-08 00:00:00,22,300.0,True,1,0,Thomas Almeida
4119,300.0,1,80.0,46.0,0.0,0.0,0.0,0.0,79.0,45.0,0.0,0.0,62.0,29.0,9.0,8.0,8.0,8.0,77.0,43.0,2.0,2.0,0.0,0.0,1,0,0,0,2015-04-25 00:00:00,22,258.0,True,1,1,Thomas Almeida
4222,558.0,2,156.0,78.0,0.0,0.0,0.0,0.0,154.0,76.0,0.0,0.0,120.0,47.0,18.0,15.0,16.0,14.0,139.0,67.0,15.0,9.0,0.0,0.0,1,0,1,0,2015-07-11 00:00:00,22,29.0,True,1,2,Thomas Almeida
4356,587.0,3,159.0,80.0,0.0,0.0,0.0,0.0,157.0,78.0,0.0,0.0,123.0,49.0,18.0,15.0,16.0,14.0,142.0,69.0,15.0,9.0,0.0,0.0,1,0,2,0,2015-11-07 00:00:00,22,264.0,True,1,3,Thomas Almeida
4609,851.0,4,211.0,106.0,0.0,0.0,0.0,0.0,207.0,102.0,0.0,0.0,167.0,68.0,23.0,19.0,17.0,15.0,185.0,87.0,22.0,15.0,0.0,0.0,1,0,3,0,2016-05-29 00:00:00,22,173.0,False,1,4,Thomas Almeida
4838,1024.0,4,236.0,116.0,0.0,0.0,0.0,0.0,232.0,112.0,0.0,0.0,190.0,77.0,23.0,19.0,19.0,16.0,210.0,97.0,22.0,15.0,0.0,0.0,1,0,4,0,2016-11-20 00:00:00,22,97.0,True,1,5,Thomas Almeida
5164,1121.0,5,261.0,132.0,0.0,0.0,0.0,0.0,257.0,128.0,0.0,0.0,211.0,91.0,25.0,20.0,21.0,17.0,235.0,113.0,22.0,15.0,0.0,0.0,1,0,5,0,2017-07-23 03:00:00,22,300.0,False,1,6,Thomas Almeida
5395,1421.0,5,321.0,157.0,0.0,0.0,0.0,0.0,317.0,153.0,0.0,0.0,255.0,105.0,34.0,25.0,28.0,23.0,289.0,133.0,28.0,20.0,0.0,0.0,2,0,5,0,2018-01-20 00:00:00,22,144.0,False,1,7,Thomas Almeida
6707,1565.0,5,348.0,166.0,0.0,0.0,0.0,0.0,343.0,162.0,0.0,0.0,271.0,108.0,38.0,27.0,34.0,27.0,314.0,142.0,29.0,20.0,0.0,0.0,2,0,6,0,2020-10-17 00:00:00,22,300.0,False,1,8,Thomas Almeida
3740,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2014-07-06 00:00:00,23,61.0,True,1,0,Corey Anderson
3948,61.0,1,45.0,28.0,2.0,2.0,0.0,0.0,37.0,24.0,0.0,0.0,33.0,22.0,3.0,2.0,1.0,0.0,14.0,9.0,13.0,7.0,10.0,8.0,0,0,1,0,2014-12-06 00:00:00,23,300.0,True,1,1,Corey Anderson
4113,361.0,2,76.0,56.0,7.0,5.0,0.0,0.0,49.0,33.0,0.0,2.0,41.0,27.0,7.0,6.0,1.0,0.0,17.0,9.0,19.0,13.0,13.0,11.0,1,0,1,0,2015-04-19 00:00:00,23,258.0,False,1,2,Corey Anderson
4315,619.0,2,163.0,91.0,8.0,5.0,0.0,0.0,136.0,68.0,0.0,2.0,118.0,56.0,16.0,11.0,2.0,1.0,102.0,43.0,21.0,14.0,13.0,11.0,1,0,2,0,2015-09-05 00:00:00,23,300.0,True,1,3,Corey Anderson
4360,919.0,3,237.0,147.0,10.0,7.0,0.0,0.0,167.0,88.0,0.0,6.0,148.0,75.0,16.0,11.0,3.0,2.0,106.0,44.0,21.0,14.0,40.0,30.0,2,0,2,0,2015-11-07 00:00:00,23,300.0,True,1,4,Corey Anderson
4527,1219.0,4,297.0,178.0,15.0,9.0,0.0,0.0,209.0,106.0,0.0,8.0,184.0,88.0,20.0,14.0,5.0,4.0,138.0,55.0,31.0,21.0,40.0,30.0,3,0,2,0,2016-03-05 00:00:00,23,300.0,True,1,5,Corey Anderson
4601,1519.0,5,350.0,213.0,16.0,10.0,0.0,0.0,237.0,117.0,0.0,9.0,206.0,94.0,23.0,17.0,8.0,6.0,161.0,62.0,31.0,21.0,45.0,34.0,4,0,2,0,2016-05-14 00:00:00,23,300.0,False,1,6,Corey Anderson
4890,1819.0,5,403.0,251.0,19.0,12.0,0.0,0.0,254.0,123.0,0.0,10.0,220.0,97.0,25.0,19.0,9.0,7.0,173.0,64.0,33.0,22.0,48.0,37.0,5,0,2,0,2016-12-09 00:00:00,23,156.0,True,1,7,Corey Anderson
5010,1975.0,6,461.0,288.0,20.0,13.0,0.0,0.0,304.0,152.0,0.0,12.0,270.0,126.0,25.0,19.0,9.0,7.0,177.0,65.0,33.0,22.0,94.0,65.0,5,0,3,0,2017-03-18 00:00:00,23,185.0,False,1,8,Corey Anderson
5280,2160.0,6,488.0,294.0,23.0,13.0,0.0,0.0,331.0,158.0,0.0,12.0,294.0,130.0,26.0,19.0,11.0,9.0,203.0,70.0,34.0,23.0,94.0,65.0,5,0,4,0,2017-11-04 00:00:00,23,85.0,False,1,9,Corey Anderson
5513,2245.0,6,495.0,299.0,24.0,13.0,0.0,0.0,338.0,163.0,0.0,12.0,300.0,134.0,26.0,19.0,12.0,10.0,209.0,74.0,35.0,24.0,94.0,65.0,5,0,5,0,2018-04-21 00:00:00,23,300.0,True,1,10,Corey Anderson
5627,2545.0,7,534.0,324.0,30.0,18.0,0.0,0.0,349.0,168.0,0.0,15.0,310.0,139.0,27.0,19.0,12.0,10.0,217.0,76.0,37.0,26.0,95.0,66.0,6,0,5,0,2018-07-22 00:00:00,23,300.0,True,1,11,Corey Anderson
5840,2845.0,8,565.0,345.0,37.0,20.0,0.0,0.0,368.0,177.0,0.0,17.0,326.0,145.0,29.0,21.0,13.0,11.0,234.0,84.0,39.0,27.0,95.0,66.0,7,0,5,0,2018-12-29 00:00:00,23,300.0,True,1,12,Corey Anderson
6289,3145.0,9,615.0,362.0,38.0,20.0,0.0,0.0,417.0,194.0,0.0,17.0,365.0,159.0,37.0,23.0,15.0,12.0,281.0,100.0,41.0,28.0,95.0,66.0,8,0,5,0,2019-11-02 00:00:00,23,127.0,True,1,13,Corey Anderson
6394,3272.0,10,658.0,388.0,40.0,21.0,0.0,0.0,456.0,216.0,0.0,17.0,403.0,180.0,38.0,24.0,15.0,12.0,296.0,105.0,54.0,38.0,106.0,73.0,8,0,6,0,2020-02-15 00:00:00,23,188.0,False,1,14,Corey Anderson
4014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2015-01-25 00:00:00,24,8.0,True,1,0,Makwan Amirkhani
4203,8.0,1,7.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,0,1,0,2015-06-20 00:00:00,24,101.0,True,1,1,Makwan Amirkhani
4523,109.0,2,7.0,6.0,1.0,1.0,2.0,0.0,7.0,6.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,0,1,1,2016-02-27 00:00:00,24,300.0,True,1,2,Makwan Amirkhani
5012,409.0,3,33.0,27.0,4.0,2.0,2.0,2.0,25.0,19.0,0.0,3.0,24.0,18.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,20.0,15.0,1,0,1,1,2017-03-18 00:00:00,24,300.0,False,2,3,Makwan Amirkhani
5545,709.0,3,65.0,41.0,11.0,3.0,2.0,3.0,51.0,27.0,0.0,4.0,48.0,26.0,3.0,1.0,0.0,0.0,30.0,11.0,0.0,0.0,21.0,16.0,2,0,1,1,2018-05-27 00:00:00,24,300.0,True,1,4,Makwan Amirkhani
6050,1009.0,4,80.0,50.0,13.0,4.0,2.0,3.0,61.0,32.0,0.0,5.0,57.0,30.0,4.0,2.0,0.0,0.0,34.0,11.0,0.0,0.0,27.0,21.0,3,0,1,1,2019-06-01 00:00:00,24,265.0,True,1,5,Makwan Amirkhani
6297,1274.0,5,92.0,54.0,14.0,4.0,3.0,3.0,73.0,36.0,0.0,6.0,64.0,32.0,6.0,2.0,3.0,2.0,46.0,15.0,0.0,0.0,27.0,21.0,3,0,1,2,2019-11-02 00:00:00,24,272.0,False,1,6,Makwan Amirkhani
6542,1546.0,5,110.0,63.0,18.0,4.0,3.0,3.0,91.0,45.0,0.0,6.0,80.0,40.0,8.0,3.0,3.0,2.0,64.0,24.0,0.0,0.0,27.0,21.0,3,0,2,2,2020-07-11 00:00:00,24,195.0,True,1,7,Makwan Amirkhani
6688,1741.0,6,116.0,65.0,19.0,5.0,4.0,3.0,97.0,47.0,0.0,6.0,85.0,41.0,9.0,4.0,3.0,2.0,70.0,26.0,0.0,0.0,27.0,21.0,3,0,2,3,2020-10-10 00:00:00,24,300.0,False,1,8,Makwan Amirkhani
